id,parameter_data_id,covidence_id,pathogen,parameter_type,parameter_value,exponent,parameter_unit,parameter_lower_bound,parameter_upper_bound,parameter_value_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,cfr_ifr_numerator,cfr_ifr_denominator,distribution_type,distribution_par1_value,distribution_par1_type,distribution_par1_uncertainty,distribution_par2_value,distribution_par2_type,distribution_par2_uncertainty,method_from_supplement,method_moment_value,cfr_ifr_method,method_r,method_disaggregated_by,method_disaggregated,method_disaggregated_only,riskfactor_outcome,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,population_sex,population_sample_type,population_group,population_age_min,population_age_max,population_sample_size,population_country,population_location,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,genome_site,genomic_sequence_available,other_delay_start,other_delay_end,inverse_param,parameter_from_figure,r_pathway,parameter_class,parameter_bounds,comb_uncertainty_type,comb_uncertainty
23eb68904ae4f092f0f7310d85c13cad,9b9018b05ab0d6caaa31cfe6554a1f7b,4745,Lassa mammarenavirus,Human delay - symptom onset>discharge/recovery,14.0,0.0,Days,,,Mean,,,11.0,21.0,Range,,,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Unspecified,Hospital based,Persons under investigation,20.0,56.0,11.0,Liberia,Zorzor,,Mar 03,1972.0,,Apr 04,1972.0,,False,,,False,False,,Human delay,,Range,11 - 21
23eb68904ae4f092f0f7310d85c13cad,3142477f64e4376e821f433b98e395c2,4745,Lassa mammarenavirus,Human delay - symptom onset>death,12.0,0.0,Days,,,Mean,,,12.0,15.0,Range,,,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Unspecified,Hospital based,Persons under investigation,20.0,56.0,11.0,Liberia,Zorzor,,Mar 03,1972.0,,Apr 04,1972.0,,False,,,False,False,,Human delay,,Range,12 - 15
270970f4f0b4024e727158b6b377c804,203523b76e4a005cfe22c0da20085ed5,5419,Lassa mammarenavirus,Severity - case fatality rate (CFR),,0.0,,,,,,,,,,54.0,400.0,,,,False,,,False,False,Unspecified,Adjusted,,,False,False,,,,,,Both,Population based,Persons under investigation,,,400.0,Nigeria,"Edo, Ebonyi, Ondo, Kebbi",,,2017.0,,,2020.0,,False,,,False,False,,Severity,,,
270970f4f0b4024e727158b6b377c804,ffb33abd4e9295c46dacb81f1c537b2d,5419,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,Death,Other,,Significant,Not adjusted,Both,Population based,Persons under investigation,,,,Nigeria,"Edo, Ebonyi, Ondo, Kebbi",,,2017.0,,,2020.0,,False,,,False,False,,Risk factors,,,
270970f4f0b4024e727158b6b377c804,6100706687c28ae4402b4b5e8fcce3a0,5419,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,Death,Age;Other;Sex,,Not significant,Not adjusted,Both,Population based,Persons under investigation,,,,Nigeria,"Edo, Ebonyi, Ondo, Kebbi",,,2017.0,,,2020.0,,False,,,False,False,,Risk factors,,,
270970f4f0b4024e727158b6b377c804,438e8f4c2b9b19fc555ec449bdddf64e,5419,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,Death,Other,,Significant,Adjusted,Both,Population based,Persons under investigation,,,,Nigeria,"Edo, Ebonyi, Ondo, Kebbi",,,2017.0,,,2020.0,,False,,,False,False,,Risk factors,,,
270970f4f0b4024e727158b6b377c804,441abaf709cbf24c271425dacdf15e7b,5419,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,Death,Age;Other,,Not significant,Adjusted,Both,Population based,Persons under investigation,,,,Nigeria,"Edo, Ebonyi, Ondo, Kebbi",,,2017.0,,,2020.0,,False,,,False,False,,Risk factors,,,
9f41be4d27eb43acef1139ff52801f67,9ca08195dff2165713aa3b1cfeadfc07,5423,Lassa mammarenavirus,Mutations - evolutionary rate,,0.0,,,,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Unspecified,Unspecified,Unspecified,,,151.0,"Benin, Côte d'Ivoire, Ghana, Guinea, Liberia, Mali, Nigeria, Sierra Leone, Togo",,,,1974.0,,,2018.0,L segment,False,,,False,True,,Mutations,,,
9f41be4d27eb43acef1139ff52801f67,53f29cf35c56fec1fea367a716f20690,5423,Lassa mammarenavirus,Mutations - evolutionary rate,,0.0,,,,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Unspecified,Unspecified,Unspecified,,,151.0,"Benin, Côte d'Ivoire, Ghana, Guinea, Liberia, Mali, Nigeria, Sierra Leone, Togo",,,,1974.0,,,2018.0,S segment,False,,,False,True,,Mutations,,,
9f41be4d27eb43acef1139ff52801f67,7c66e3f22bbfa85f2a2e56e7898335d4,5423,Lassa mammarenavirus,Mutations - evolutionary rate,,0.0,,,,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Unspecified,Unspecified,Unspecified,,,151.0,"Benin, Côte d'Ivoire, Ghana, Guinea, Liberia, Mali, Nigeria, Sierra Leone, Togo",,,,1974.0,,,2018.0,GPC,False,,,False,True,,Mutations,,,
9f41be4d27eb43acef1139ff52801f67,d3e94ae3c50fdf735884300d0938ef55,5423,Lassa mammarenavirus,Mutations - evolutionary rate,,0.0,,,,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Unspecified,Unspecified,Unspecified,,,151.0,"Benin, Côte d'Ivoire, Ghana, Guinea, Liberia, Mali, Nigeria, Sierra Leone, Togo",,,,1974.0,,,2018.0,L,False,,,False,True,,Mutations,,,
9f41be4d27eb43acef1139ff52801f67,55e78ccaf77a5a4caf375ba5020af41d,5423,Lassa mammarenavirus,Mutations - evolutionary rate,,0.0,,,,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Unspecified,Unspecified,Unspecified,,,151.0,"Benin, Côte d'Ivoire, Ghana, Guinea, Liberia, Mali, Nigeria, Sierra Leone, Togo",,,,1974.0,,,2018.0,NP,False,,,False,True,,Mutations,,,
9f41be4d27eb43acef1139ff52801f67,5556866d6ad9646b021624b1e0fa3f82,5423,Lassa mammarenavirus,Mutations - evolutionary rate,,0.0,,,,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Unspecified,Unspecified,Unspecified,,,151.0,"Benin, Côte d'Ivoire, Ghana, Guinea, Liberia, Mali, Nigeria, Sierra Leone, Togo",,,,1974.0,,,2018.0,Z,False,,,False,True,,Mutations,,,
1974978eefae521d909c47e28a125537,92e1c27f535c972a799d746b774e8227,5439,Lassa mammarenavirus,Seroprevalence - IgG,25.9,0.0,Percentage (%),,,Unspecified,,,,,,,751.0,,,,False,,,False,False,Unspecified,,,Age,True,False,,,,,,Both,Other,Other,,,751.0,Nigeria,,,,2011.0,,,2018.0,,False,,,False,False,,Seroprevalence,,,
1974978eefae521d909c47e28a125537,6d2ba92993d2ec5e5e6e773527bf1b1c,5439,Lassa mammarenavirus,Seroprevalence - IgG,49.6,0.0,Percentage (%),,,Unspecified,,,,,,,589.0,,,,False,,,False,False,Unspecified,,,Age,True,False,,,,,,Both,Other,Other,,,589.0,Sierra Leone,,,,2011.0,,,2018.0,,False,,,False,False,,Seroprevalence,,,
1974978eefae521d909c47e28a125537,4e058d678622152caf1bdb04052af44e,5439,Lassa mammarenavirus,Seroprevalence - IgG,,0.0,,,,,,,,,,0.0,117.0,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Unspecified,Unspecified,Unspecified,,,117.0,United States,,,,,,,,,False,,,False,False,,Seroprevalence,,,
1974978eefae521d909c47e28a125537,036cef6567c6d91b12492d15a7aa7036,5439,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,Serology,Age,,Significant,Not adjusted,Both,Other,Other,,,,"Nigeria, Sierra Leone",,,,2011.0,,,2018.0,,False,,,False,False,,Risk factors,,,
1974978eefae521d909c47e28a125537,9999e460f4793759ec8b958a25c9069a,5439,Lassa mammarenavirus,Severity - case fatality rate (CFR),35.3,0.0,Percentage (%),19.4,42.9,Unspecified,,,,,,107.0,,,,,False,,,False,False,Unspecified,Adjusted,,Age,True,False,,,,,,Both,Hospital based,Persons under investigation,,,,Nigeria,Isth,,,2011.0,,,2018.0,,False,,,False,False,,Severity,19.4 - 42.9,,
1974978eefae521d909c47e28a125537,3943dfb481939a499663a99b3ef292a6,5439,Lassa mammarenavirus,Severity - case fatality rate (CFR),64.8,0.0,Percentage (%),45.8,73.3,Unspecified,,,,,,70.0,108.0,,,,False,,,False,False,Unspecified,Adjusted,,Age,True,False,,,,,,Both,Hospital based,Persons under investigation,,,108.0,Sierra Leone,Kgh,,,2011.0,,,2016.0,,False,,,False,False,,Severity,45.8 - 73.3,,
1974978eefae521d909c47e28a125537,8a600332acf522ea47cb1ebf7708dac5,5439,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,Death,Other,,Significant,Not adjusted,Both,Hospital based,Persons under investigation,,,,"Nigeria, Sierra Leone","Isth, Kgh",,,2011.0,,,2018.0,,False,,,False,False,,Risk factors,,,
1974978eefae521d909c47e28a125537,04e74c993c94a298c58795d2471166e7,5439,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,Death,Age;Other,,Not significant,Not adjusted,Both,Hospital based,Persons under investigation,,,,"Nigeria, Sierra Leone","Isth, Kgh",,,2011.0,,,2018.0,,False,,,False,False,,Risk factors,,,
1974978eefae521d909c47e28a125537,3ee541b4df399aacfb26eec5eab31a7b,5439,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,Infection,Age;Other;Sex,,Significant,Not adjusted,Both,Mixed settings,Mixed groups,,,,"Nigeria, Sierra Leone",,,,2011.0,,,2018.0,,False,,,False,False,,Risk factors,,,
1974978eefae521d909c47e28a125537,50fcf6d88c40b2a36bc8881e9eafe265,5439,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,Infection,Other;Sex,,Not significant,Not adjusted,Both,Mixed settings,Mixed groups,,,,"Nigeria, Sierra Leone",,,,2011.0,,,2018.0,,False,,,False,False,,Risk factors,,,
f7a9b1a823a53514e8e49cf22d5e34d5,8a69451581ff1eea1c4794bb5328a166,5443,Lassa mammarenavirus,"Reproduction number (Effective, Re)",1.82,-2.0,No units,,,Median,,,0.311,3.09,90% CrI,,,,,,False,,,False,True,Endemic,,Next generation matrix,,False,False,,,,,,Unspecified,Population based,Persons under investigation,,,,Nigeria,,7.0,Jan 01,2018.0,12.0,Jul 07,2020.0,,False,,,False,False,Human-human,Reproduction number,,90% CrI,0.311 - 3.09
da03b4023b34946ba8584ee6da95d270,ccd1f0e08dc5a11654bad75345831259,5450,Lassa mammarenavirus,Human delay - symptom onset>admission to care,6.0,0.0,Days,,,Median,,,3.0,9.0,IQR,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Both,Population based,Persons under investigation,,,192.0,Liberia,,,,2016.0,,,2021.0,,False,,,False,False,,Human delay,,IQR,3 - 9
da03b4023b34946ba8584ee6da95d270,df117f901c7fb72200ced8a0313567ff,5450,Lassa mammarenavirus,Severity - case fatality rate (CFR),44.8,0.0,Percentage (%),0.0,77.8,Unspecified,,,,,,86.0,192.0,,,,False,,,False,False,Endemic,Adjusted,,"Age, Other, Region, Sex, Time",True,False,,,,,,Both,Population based,Persons under investigation,,,192.0,Liberia,,,,2016.0,,,2021.0,,False,,,False,False,,Severity,0 - 77.8,,
da03b4023b34946ba8584ee6da95d270,193cc8ee916ef7ab5e2ee9d7959069f8,5450,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Age;Other,,Significant,Not adjusted,Both,Population based,Persons under investigation,,,192.0,Liberia,,,,2016.0,,,2021.0,,False,,,False,False,,Risk factors,,,
da03b4023b34946ba8584ee6da95d270,4a47ce3b50579ab98b3a513dd7c6bfe2,5450,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Other;Sex,,Not significant,Not adjusted,Both,Population based,Persons under investigation,,,192.0,Liberia,,,,2016.0,,,2021.0,,False,,,False,False,,Risk factors,,,
da03b4023b34946ba8584ee6da95d270,42e0323c990b9309e2267dcf2f383ebe,5450,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Age;Other,,Significant,Adjusted,Both,Population based,Persons under investigation,,,192.0,Liberia,,,,2016.0,,,2021.0,,False,,,False,False,,Risk factors,,,
da03b4023b34946ba8584ee6da95d270,3fafba16ea287defb381ccadc3254880,5450,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Other;Sex,,Not significant,Adjusted,Both,Population based,Persons under investigation,,,192.0,Liberia,,,,2016.0,,,2021.0,,False,,,False,False,,Risk factors,,,
418ad164b5fd29d0cc5f438d29315ae3,1ec283923372da36bdc3c7601d54a0bb,5529,Lassa mammarenavirus,Reproduction number (Basic R0),1.395,0.0,No units,,,Unspecified,,,,,,,,,,,False,,,False,False,Endemic,,Next generation matrix,,False,False,,,,,,Unspecified,Population based,Persons under investigation,,,,Nigeria,,,Jan 01,2019.0,,Dec 12,2019.0,,False,,,False,False,Other,Reproduction number,,,
34dc3562026063fc2dfcd068d05e1bd8,315980f8f20a954a28aa83f48e6a7c0e,5619,Lassa mammarenavirus,Seroprevalence - IFA,,0.0,,,,,,,,,,8.0,1898.0,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Unspecified,Unspecified,Unspecified,,,1898.0,Central African Republic,Savannah And Forest Galley Areas,,,,,,,,False,,,False,False,,Seroprevalence,,,
cfd18e253209e4e15fdf325a4c958caa,c802d0e724ca48ae8d26f9feeafbef4c,5622,Lassa mammarenavirus,Human delay - symptom onset>admission to care,11.0,0.0,Days,,,Mean,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Unspecified,Hospital based,Persons under investigation,,,81.0,Sierra Leone,,,,1977.0,,,1977.0,,False,,,False,False,,Human delay,,,
cfd18e253209e4e15fdf325a4c958caa,59907a6cc6a879e763832ebf636a14bb,5622,Lassa mammarenavirus,Human delay - symptom onset>admission to care,8.0,0.0,Days,,,Mean,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Unspecified,Hospital based,Persons under investigation,,,56.0,Sierra Leone,,,,1977.0,,,1977.0,,False,,,False,False,,Human delay,,,
cfd18e253209e4e15fdf325a4c958caa,1972230a32c90142ec6bd382c4280851,5622,Lassa mammarenavirus,Severity - case fatality rate (CFR),,0.0,Percentage (%),12.5,78.0,,,,,,,56.0,137.0,,,,False,,,False,False,Endemic,Adjusted,,Other,True,False,,,,,,Unspecified,Hospital based,Persons under investigation,,,137.0,Sierra Leone,,,,1977.0,,,1977.0,,False,,,False,False,,Severity,12.5 - 78,,
cfd18e253209e4e15fdf325a4c958caa,0a9d07a94d6ac0ecfeeb3f80273bc543,5622,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Other,,Significant,Unspecified,Unspecified,Hospital based,Persons under investigation,,,137.0,Sierra Leone,,,,1977.0,,,1977.0,,False,,,False,False,,Risk factors,,,
cfd18e253209e4e15fdf325a4c958caa,46f3be0589a0d1c082610b86b560984b,5622,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Other,,Not significant,Unspecified,Unspecified,Hospital based,Persons under investigation,,,137.0,Sierra Leone,,,,1977.0,,,1977.0,,False,,,False,False,,Risk factors,,,
cfd18e253209e4e15fdf325a4c958caa,cb426a049be734f1f51a18270835cd3d,5622,Lassa mammarenavirus,Seroprevalence - IgM,67.0,0.0,Percentage (%),,,Unspecified,,,,,,,137.0,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Unspecified,Hospital based,Persons under investigation,,,137.0,Sierra Leone,,,,1977.0,,,1977.0,,False,,,False,False,,Seroprevalence,,,
cfd18e253209e4e15fdf325a4c958caa,8ba5c7dcd9d4c0c987575f978389bce2,5622,Lassa mammarenavirus,Seroprevalence - IgG,53.0,0.0,Percentage (%),,,Unspecified,,,,,,,137.0,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Unspecified,Hospital based,Persons under investigation,,,137.0,Sierra Leone,,,,1977.0,,,1977.0,,False,,,False,False,,Seroprevalence,,,
73acbbf9fab54e3c24e4695a9ce1038f,ab1b7725b7f96bdc62ac15cf3b18d33d,5623,Lassa mammarenavirus,Human delay - admission to care>discharge/recovery,11.0,0.0,Days,,,Mean,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Both,Hospital based,Persons under investigation,1.0,60.0,27.0,Nigeria,"Atbuth, Bauchi",,Oct 10,2016.0,,Apr 04,2018.0,,False,,,False,False,,Human delay,,,
73acbbf9fab54e3c24e4695a9ce1038f,906db947e19c048bb2a2de5f74a64000,5623,Lassa mammarenavirus,Severity - case fatality rate (CFR),44.4,0.0,Percentage (%),,,Unspecified,,,,,,12.0,27.0,,,,False,,,False,False,Endemic,Unspecified,,,False,False,,,,,,Both,Hospital based,Persons under investigation,1.0,60.0,27.0,Nigeria,"Atbuth, Bauchi",,Oct 10,2016.0,,Apr 04,2018.0,,False,,,False,False,,Severity,,,
887aa55dc0cb680ad661ec0feaae1aec,1bf72a6bd1c141bd0b897900124b7510,5628,Lassa mammarenavirus,Reproduction number (Basic R0),1.32,0.0,No units,,,Unspecified,,,,,,,,,,,False,,,False,False,Endemic,,Next generation matrix,,False,False,,,,,,Unspecified,Population based,Persons under investigation,,,,Nigeria,,,Jan 01,2020.0,,,2021.0,,False,,,False,False,Other,Reproduction number,,,
